    0.000000000    0.833076303    0.833061907
    0.028345892    0.833101667    0.833067163
    0.056691784    0.833120499    0.833072328
    0.085037676    0.833128691    0.833077332
    0.113383567    0.833125430    0.833082143
    0.141729459    0.833113456    0.833086778
    0.170075351    0.833098218    0.833091293
    0.198421243    0.833086189    0.833095769
    0.226767135    0.833082854    0.833100287
    0.255113027    0.833091012    0.833104897
    0.283458919    0.833109898    0.833109608
    0.311804811    0.833135416    0.833114380
    0.340150702    0.833161402    0.833119135
    0.368496594    0.833181536    0.833123783
    0.396842486    0.833191302    0.833128248
    0.425188378    0.833189390    0.833132487
    0.453534270    0.833178115    0.833136508
    0.481880162    0.833162700    0.833140360
    0.510226054    0.833149666    0.833144123
    0.538571946    0.833144807    0.833147878
    0.566917837    0.833151392    0.833151683
    0.595263729    0.833169145    0.833155552
    0.623609621    0.833194322    0.833159450
    0.651955513    0.833220865    0.833163300
    0.680301405    0.833242278    0.833167010
    0.708647297    0.833253642    0.833170491
    0.736993189    0.833253145    0.833173691
    0.765339080    0.833242651    0.833176604
    0.793684972    0.833227134    0.833179269
    0.822030864    0.833213135    0.833181763
    0.850376756    0.833206742    0.833184165
    0.878722648    0.833211694    0.833186539
    0.907068540    0.833228220    0.833188905
    0.935414432    0.833252954    0.833191232
    0.963760324    0.833279972    0.833193445
    0.992106215    0.833302627    0.833195443
    1.020452107    0.833315607    0.833197128
    1.048797999    0.833316589    0.833198430
    1.077143891    0.833306966    0.833199326
    1.105489783    0.833291428    0.833199842
    1.133835675    0.833276510    0.833200044
    1.162181567    0.833268572    0.833200011
    1.190527458    0.833271824    0.833199807
    1.218873350    0.833287013    0.833199457
    1.247219242    0.833311180    0.833198934
    1.275565134    0.833338571    0.833198161
    1.303911026    0.833362415    0.833197026
    1.332256918    0.833377019    0.833195414
    1.360602810    0.833379543    0.833193233
    1.388948702    0.833370884    0.833190435
    1.417294593    0.833355412    0.833187024
    1.445640485    0.833339622    0.833183051
    1.473986377    0.833330124    0.833178584
    1.502332269    0.833331593    0.833173686
    1.530678161    0.833345311    0.833168383
    1.559024053    0.833368763    0.833162645
    1.587369945    0.833396401    0.833156389
    1.615715837    0.833421362    0.833149485
    1.644061728    0.833437589    0.833141791
    1.672407620    0.833441715    0.833133179
    1.700753512    0.833434115    0.833123562
    1.729099404    0.833418798    0.833112910
    1.757445296    0.833402179    0.833101241
    1.785791188    0.833391091    0.833088606
    1.814137080    0.833390669    0.833075055
    1.842482971    0.833402754    0.833060604
    1.870828863    0.833425307    0.833045216
    1.899174755    0.833453034    0.833028784
    1.927520647    0.833479015    0.833011149
    1.955866539    0.833496846    0.832992120
    1.984212431    0.833502624    0.832971511
    2.012558323    0.833496168    0.832949171
    2.040904215    0.833481084    0.832925006
    2.069250106    0.833463659    0.832898982
    2.097595998    0.833450921    0.832871107
    2.125941890    0.833448461    0.832841399
    2.154287782    0.833458698    0.832809852
    2.182633674    0.833480116    0.832776396
    2.210979566    0.833507722    0.832740885
    2.239325458    0.833534582    0.832703096
    2.267671349    0.833553961    0.832662753
    2.296017241    0.833561412    0.832619563
    2.324363133    0.833556160    0.832573259
    2.352709025    0.833541354    0.832523630
    2.381054917    0.833523105    0.832470537
    2.409400809    0.833508602    0.832413906
    2.437746701    0.833503889    0.832353688
    2.466092593    0.833511990    0.832289823
    2.494438484    0.833531960    0.832222180
    2.522784376    0.833559164    0.832150532
    2.551130268    0.833586698    0.832074531
    2.579476160    0.833607516    0.831993733
    2.607822052    0.833616611    0.831907632
    2.636167944    0.833612572    0.831815722
    2.664513836    0.833598032    0.831717552
    2.692859728    0.833578869    0.831612767
    2.721205619    0.833562397    0.831501120
    2.749551511    0.833555109    0.831382444
    2.777897403    0.833560667    0.831256593
    2.806243295    0.833578751    0.831123347
    2.834589187    0.833605147    0.830982325
    2.862935079    0.833633029    0.830832896
    2.891280971    0.833655061    0.830674136
    2.919626862    0.833665658    0.830504824
    2.947972754    0.833662722    0.830323486
    2.976318646    0.833648302    0.830128492
    3.004664538    0.833627979    0.829918166
    3.033010430    0.833609155    0.829690907
    3.061356322    0.833598770    0.829445300
    3.089702214    0.833601158    0.829180178
    3.118048106    0.833616692    0.828894654
    3.146393997    0.833641648    0.828588096
    3.174739889    0.833669333    0.828260074
    3.203085781    0.833692139    0.827910285
    3.231431673    0.833703882    0.827538481
    3.259777565    0.833701717    0.827144407
    3.288123457    0.833687033    0.826727777
    3.316469349    0.833665041    0.826288276
    3.344815240    0.833643188    0.825825590
    3.373161132    0.833628860    0.825339455
    3.401507024    0.833627108    0.824829704
    3.429852916    0.833639069    0.824296301
    3.458198808    0.833661589    0.823739355
    3.486544700    0.833688170    0.823159101
    3.514890592    0.833710949    0.822555868
    3.543236484    0.833723111    0.821930031
    3.571582375    0.833720996    0.821281961
    3.599928267    0.833705238    0.820611993
    3.628274159    0.833680597    0.819920414
    3.656620051    0.833654510    0.819207473
    3.684965943    0.833634813    0.818473406
    3.713311835    0.833627323    0.817718467
    3.741657727    0.833634026    0.816942954
    3.770003619    0.833652428    0.816147201
    3.798349510    0.833676293    0.815331554
    3.826695402    0.833697521    0.814496309
    3.855041294    0.833708630    0.813641629
    3.883387186    0.833705053    0.812767457
    3.911733078    0.833686562    0.811873444
    3.940078970    0.833657363    0.810958902
    3.968424862    0.833624828    0.810022815
    3.996770753    0.833597244    0.809063895
    4.025116645    0.833581256    0.808080685
    4.053462537    0.833579798    0.807071694
    4.081808429    0.833591150    0.806035546
    4.110154321    0.833609410    0.804971100
    4.138500213    0.833626262    0.803877542
    4.166846105    0.833633501    0.802754409
    4.195191997    0.833625546    0.801601560
    4.223537888    0.833601166    0.800419084
    4.251883780    0.833563889    0.799207173
    4.280229672    0.833520949    0.797965980
    4.308575564    0.833481081    0.796695493
    4.336921456    0.833451834    0.795395447
    4.365267348    0.833437213    0.794065288
    4.393613240    0.833436396    0.792704204
