    0.000000000    0.652097867    0.532375175
    0.028345892    0.649692413    0.528999789
    0.056691784    0.647441815    0.525639265
    0.085037676    0.645226793    0.522305059
    0.113383567    0.642876353    0.519006868
    0.141729459    0.640219962    0.515751952
    0.170075351    0.637142392    0.512545154
    0.198421243    0.633623439    0.509389689
    0.226767135    0.629748724    0.506288511
    0.255113027    0.625686297    0.503245894
    0.283458919    0.621634655    0.500268707
    0.311804811    0.617757337    0.497366939
    0.340150702    0.614124637    0.494553109
    0.368496594    0.610681965    0.491840531
    0.396842486    0.607257040    0.489240655
    0.425188378    0.603606345    0.486759992
    0.453534270    0.599488557    0.484397290
    0.481880162    0.594742983    0.482141652
    0.510226054    0.589347740    0.479972092
    0.538571946    0.583436947    0.477858774
    0.566917837    0.577267730    0.475765802
    0.595263729    0.571143250    0.473655088
    0.623609621    0.565312687    0.471490615
    0.651955513    0.559878442    0.469242288
    0.680301405    0.554741444    0.466888704
    0.708647297    0.549606377    0.464418382
    0.736993189    0.544051910    0.461829362
    0.765339080    0.537651077    0.459127391
    0.793684972    0.530109571    0.456323218
    0.822030864    0.521380471    0.453429652
    0.850376756    0.511716162    0.450458992
    0.878722648    0.501632421    0.447421333
    0.907068540    0.491782592    0.444323943
    0.935414432    0.482765637    0.441171651
    0.963760324    0.474913401    0.437967968
    0.992106215    0.468113280    0.434716479
    1.020452107    0.461718785    0.431422087
    1.048797999    0.454582234    0.428091758
    1.077143891    0.445215005    0.424734614
    1.105489783    0.432048587    0.421361402
    1.133835675    0.413742499    0.417983579
    1.162181567    0.389470299    0.414612294
    1.190527458    0.359116993    0.411257580
    1.218873350    0.323339939    0.407927968
    1.247219242    0.283476652    0.404630607
    1.275565134    0.241318848    0.401371805
    1.303911026    0.198803524    0.398157797
    1.332256918    0.157690818    0.394995519
    1.360602810    0.119300065    0.391893130
    1.388948702    0.084359472    0.388860177
    1.417294593    0.052995630    0.385907352
    1.445640485    0.024854272    0.383045945
    1.473986377   -0.000687580    0.380287163
    1.502332269   -0.024277749    0.377641504
    1.530678161   -0.046376659    0.375118357
    1.559024053   -0.067127226    0.372725917
    1.587369945   -0.086332202    0.370471412
    1.615715837   -0.103534008    0.368361552
    1.644061728   -0.118164999    0.366403068
    1.672407620   -0.129719468    0.364603191
    1.700753512   -0.137896296    0.362969949
    1.729099404   -0.142673128    0.361512230
    1.757445296   -0.144294941    0.360239604
    1.785791188   -0.143185415    0.359161959
    1.814137080   -0.139811130    0.358289014
    1.842482971   -0.134540398    0.357629769
    1.870828863   -0.127537769    0.357191908
    1.899174755   -0.118722690    0.356981171
    1.927520647   -0.107800812    0.357000640
    1.955866539   -0.094355054    0.357249935
    1.984212431   -0.077967181    0.357724320
    2.012558323   -0.058333614    0.358413787
    2.040904215   -0.035343141    0.359302242
    2.069250106   -0.009097272    0.360366954
